,ID,emb_2d_0,emb_2d_1,topic_id,topic_simil_score,keywords,kwrds_score,is_anomaly
218,10.1186/s13063-021-05972-5,3.2702687,7.930548,-1,0.43742147,"physical activity,cognitive load","0.418571,0.36296487",True
219,10.1186/s12859-021-04532-7,6.456966,7.871937,17,0.47552365,"alignment,iterative algorithm","0.38011414,0.28515077",False
220,10.1186/s41239-021-00306-6,2.0006475,7.132112,-1,0.6093315,"student engagement,online education","0.5130239,0.46984512",True
221,10.1186/s13662-021-03638-9,8.709353,5.067417,46,0.67504656,"unconstrained optimization,conjugate gradient","0.449909,0.44037056",False
222,10.1186/s13663-021-00711-6,9.184912,4.8429046,45,0.6148605,"convex optimization,convex hull","0.43177965,0.42376113",False
223,10.1186/s12913-021-07339-7,3.9195058,7.207461,-1,0.5517395,"motivational factor,mobile phone","0.35022658,0.34638572",True
224,10.1186/s12870-021-03398-4,6.9514184,8.745479,16,0.49608696,"immune,susceptible infected","0.28328437,0.2371358",False
225,10.1186/s12859-021-04477-x,6.715831,3.5043814,-1,0.4278801,"reaction diffusion,approximate controllability","0.37574005,0.33196485",True
226,10.1186/s12866-021-02430-9,7.140782,8.738417,16,0.55763996,"soil,vegetation index","0.27786097,0.2547785",False
227,10.1186/s12911-021-01742-0,6.447588,7.0134573,-1,0.48811162,"prediction accuracy,mortality","0.4043591,0.39656663",True
228,10.1186/s12859-021-04542-5,6.397862,7.3011985,17,0.5773635,"bayesian network,graphical representation","0.3994422,0.37749553",False
229,10.1186/s13362-021-00116-5,5.508048,6.1017985,33,0.46460617,"topology optimization,models","0.42545998,0.38574642",False
230,10.1186/s13362-021-00117-4,8.544846,6.0176716,-1,0.46454185,"quasi interpolation,interpolation","0.415227,0.40163764",True
231,10.1186/s40594-021-00318-8,2.6521096,7.1256685,4,0.57984364,"stem education,mathematics stem","0.544021,0.51882243",False
232,10.1186/s40594-021-00319-7,2.5852847,7.0818195,4,0.4961971,"stem education,stem course","0.63588125,0.50623536",False
233,10.1186/s40479-021-00172-8,3.5727522,7.830921,1,0.6145249,"therapy,mental health","0.37271607,0.36644027",False
234,10.1007/s10751-021-01750-6,9.4819355,9.845041,84,0.48154238,"thermal conductivity,magnetic resonance","0.33664173,0.32314098",False
235,10.22049/CCO.2021.27102.1197,6.75667,2.080745,28,0.733577,"cayley graph,adjacency matrix","0.48557335,0.44868013",False
236,10.22049/CCO.2021.26999.1179,6.779076,2.0591197,28,0.8070581,"cayley graph,graphs","0.45002764,0.4403497",False
237,10.1145/3472291,7.0572968,6.4370527,76,0.49642742,"active learning,deep learning","0.6213653,0.46089083",False
238,10.1145/3477142,5.0629025,6.7655935,-1,0.23154303,"exploit,robot","0.31246597,0.30431134",True
239,10.1007/s13278-021-00849-6,6.087771,4.1739593,12,0.60378265,"social network,complex network","0.44924754,0.43179086",False
240,10.1186/s40623-021-01545-7,10.445607,4.3882856,38,0.5370264,"orbit,celestial","0.31106192,0.30775976",False
241,10.1007/s13278-021-00824-1,5.8087854,5.1916513,69,0.5869396,"hesitant fuzzy,intuitionistic fuzzy","0.55711746,0.46776944",False
242,10.1007/s13278-021-00843-y,6.5683255,6.523563,76,0.52663326,"sentiment analysis,classifier","0.41824082,0.31559867",False
243,10.22075/ijnaa.2022.5459,10.3308735,1.1251547,-1,0.451254,"topological,topological space","0.5555736,0.508491",True
244,10.22075/ijnaa.2022.5616,1.6194313,7.480101,9,0.65251315,"mathematics classroom,flipped classroom","0.62707686,0.6207459",False
245,10.22124/jmm.2021.18924.1617,11.044292,5.9568787,73,0.69520843,"fractional derivative,fractional differential","0.5195554,0.5091988",False
246,10.22075/ijnaa.2022.5614,7.531487,4.119286,-1,0.4695797,"encryption,secure","0.51468027,0.37500462",True
247,10.22124/jmm.2021.18678.1597,8.563299,1.9476047,29,0.5244156,"toeplitz matrix,coefficient matrix","0.40258515,0.3880762",False
248,10.22075/IJNAA.2022.5468,10.695682,6.754279,-1,0.61366224,"wave solution,galerkin method","0.38904142,0.37409306",True
249,10.22049/CCO.2021.27061.1187,6.7028136,2.053124,28,0.8520262,"spectral radius,adjacency matrix","0.52457273,0.5151175",False
250,10.1016/j.jpaa.2022.107082,10.2840605,-0.068922676,40,0.6633395,"schur complement,irreducible representation","0.4477851,0.42231023",False
251,10.1016/j.egyr.2022.03.087,8.864278,10.392093,85,0.68006927,"solar cell,zinc ferrite","0.35906255,0.28957772",False
252,10.1016/j.egyr.2022.03.085,6.180118,5.6017466,-1,0.6021931,"multi objective,linear programming","0.40092283,0.38807386",True
253,10.1016/j.jsc.2022.03.001,9.245304,2.3244665,-1,0.4486217,"chebyshev polynomial,curve","0.45926347,0.44346392",True
254,10.1016/j.jpaa.2022.107084,9.7621565,0.027125675,-1,0.5496363,"affine algebra,affine","0.41888386,0.3945709",True
255,10.1016/j.jpaa.2022.107091,9.678398,-0.77750707,-1,0.6407757,"modules,projective module","0.51776093,0.4709071",True
256,10.1016/j.jpaa.2022.107081,9.482018,-0.8150588,41,0.63351166,"abelian category,category","0.4090056,0.3345251",False
257,10.1016/j.jsc.2022.02.002,8.56222,1.9166375,29,0.5612742,"hypergeometric series,hypergeometric function","0.51982033,0.4603123",False
258,10.1016/j.egyr.2021.11.246,5.4950967,7.3506565,51,0.5043057,"wind speed,wind turbine","0.4221486,0.39639723",False
259,10.1016/j.aej.2022.02.054,5.5719314,9.392486,18,0.8471844,"fractional diffusion,fractional differential","0.5537138,0.5470501",False
260,10.1016/j.aej.2022.02.044,11.001773,5.591088,73,0.64843196,"fractional laplacian,fractional integral","0.60402715,0.5779689",False
261,10.1016/j.jsc.2022.02.003,6.7344236,3.0068796,-1,0.5022261,"directed graph,complex network","0.39907992,0.39433116",True
262,10.1016/j.aej.2022.01.071,5.4346843,7.443254,51,0.5087224,"spread of covid,distribution","0.42098513,0.3510357",False
263,10.1016/j.aej.2022.02.036,10.569214,6.0977106,-1,0.46962982,"numerical investigation,oscillation","0.4935097,0.42874",True
264,10.1016/j.aej.2022.02.021,10.816542,9.76812,75,0.77426744,"nanofluid flow,mixed convection","0.574422,0.5024455",False
265,10.1016/j.jsc.2022.02.004,10.804028,0.68134683,31,0.65306693,"hilbert scheme,affine algebra","0.4786836,0.4672683",False
266,10.1016/j.aej.2022.02.024,5.522009,9.387374,18,0.87157387,"epidemic model,spread of covid","0.5927672,0.44433773",False
267,10.1016/j.aej.2022.01.066,7.5922394,7.615715,-1,0.48993662,"climate,solar","0.3866613,0.36573023",True
268,10.1016/j.aej.2022.02.005,10.808588,9.807298,75,0.77627754,"mixed convection,convection diffusion","0.46417257,0.461608",False
269,10.1016/j.jsc.2022.02.001,9.925559,-0.20044099,40,0.5974042,"projective module,graded polynomial","0.43453205,0.39608377",False
270,10.1016/j.egyr.2022.01.183,6.3127613,5.119599,-1,0.5122868,"linear programming,objective optimization","0.48176378,0.46714437",True
271,10.1016/j.jsc.2022.01.004,10.492608,1.6417319,-1,0.514911,"invariant under,invariant","0.44376272,0.41145754",True
272,10.1016/j.aej.2022.01.064,10.837545,5.241905,72,0.52483964,"stability analysis,vibration","0.46424854,0.45833606",False
273,10.1016/j.egyr.2022.01.124,5.890081,6.153353,-1,0.33111376,"carbon emission,air pollution","0.38810796,0.3832904",True
274,10.1016/j.egyr.2021.12.061,5.9071217,5.9325857,70,0.38381946,"energy consumption,renewable energy","0.5067321,0.49893826",False
275,10.1016/j.egyr.2021.12.010,8.896845,10.272913,85,0.46281892,"solar cell,neural network","0.439255,0.3439538",False
276,10.1016/j.egyr.2021.12.039,5.310079,8.485953,19,0.4452941,"vaccine,vaccination program","0.47641635,0.43644387",False
277,10.1016/j.egyr.2021.11.232,10.869269,9.297111,74,0.7080287,"laminar flow,heat transfer","0.4739563,0.4609779",False
278,10.1145/3472290,7.0876207,6.4301963,76,0.4740199,"human activity,learning activity","0.4450895,0.43898618",False
279,10.33263/BRIAC125.64376446,11.007343,9.567402,74,0.79188025,"viscous dissipation,convection diffusion","0.45889562,0.41666138",False
280,10.33263/BRIAC125.71117124,6.728011,2.795943,-1,0.4968649,"graphene,adjacency","0.48888794,0.4289156",True
281,10.33263/BRIAC125.62346251,10.845996,9.895226,75,0.75506175,"nanofluid flow,heat transfer","0.50922096,0.44975087",False
282,10.1016/j.nonrwa.2022.103589,10.717274,8.300779,-1,0.4043019,"conformal symmetry,curvature flow","0.42749864,0.40412873",True
283,10.1016/j.nonrwa.2022.103579,6.662516,9.223612,21,0.5978552,"convection diffusion,reaction diffusion","0.6175282,0.55366313",False
284,10.1016/j.ijepes.2022.108099,6.7584267,5.6719437,-1,0.45826817,"feedback controller,feedback control","0.35120028,0.3051905",True
285,10.1016/j.nonrwa.2022.103583,12.002337,5.45474,65,0.6149664,"viscous dissipation,boundary condition","0.5019562,0.40065354",False
286,10.1016/j.nonrwa.2022.103587,11.929058,4.79326,-1,0.7063337,"boussinesq equation,weak solution","0.50129724,0.42645252",True
287,10.1016/j.nonrwa.2022.103575,6.61898,9.330386,21,0.6517565,"periodic solution,diffusion wave","0.41776025,0.3815887",False
288,10.1016/j.nonrwa.2022.103577,10.883347,4.436658,71,0.7410035,"bifurcation,bifurcation diagram","0.5346739,0.5220398",False
289,10.1016/j.jpaa.2022.107093,10.775413,0.7514404,31,0.77210784,"projective variety,smooth projective","0.51775056,0.49289966",False
290,10.1016/j.jpaa.2022.107089,8.261023,1.9964341,-1,0.52282643,"graded polynomial,convex body","0.41661727,0.38191572",True
291,10.1016/j.jpaa.2022.107085,9.941501,-0.38059202,-1,0.51161397,"sheaf,group action","0.46934766,0.4136357",True
292,10.1016/j.jpaa.2022.107080,9.677249,-0.2874123,-1,0.5662532,"modules,projective module","0.5036366,0.48006845",True
293,10.1016/j.nonrwa.2022.103567,5.983268,9.009359,20,0.7439116,"epidemic model,endemic equilibrium","0.57423586,0.49879616",False
294,10.1016/j.jpaa.2022.107074,7.0064435,1.2845302,15,0.7628397,"cayley graph,connected graph","0.39393115,0.393458",False
295,10.1016/j.jpaa.2022.107088,9.525889,-0.40104604,41,0.6478865,"projective module,local ring","0.5796678,0.502246",False
296,10.1016/j.jpaa.2022.107083,9.85385,-0.548523,-1,0.6855551,"duality,envelop algebra","0.37878823,0.36168832",True
297,10.1016/j.jpaa.2022.107075,9.644706,-0.69095135,41,0.64433813,"cohomology,witten invariant","0.39700726,0.38230944",False
298,10.1016/j.jpaa.2022.107077,10.887828,0.8307608,31,0.4912737,"quartic,hypersurfaces","0.47144827,0.44755244",False
299,10.1016/j.jpaa.2022.107076,10.712539,0.49989,31,0.5712034,"projective variety,smooth projective","0.49954885,0.44720313",False
300,10.1016/j.nonrwa.2022.103565,10.918361,4.439678,71,0.61523634,"critical point,phase transition","0.37540275,0.36764598",False
301,10.1016/j.nonrwa.2022.103563,11.711858,5.4991126,-1,0.63936484,"weak solution,weak formulation","0.4923045,0.4610529",True
302,10.1016/j.jpaa.2022.107037,9.428174,-0.8585016,41,0.537359,"coherence,monoidal category","0.38455486,0.37352613",False
303,10.1016/j.nonrwa.2022.103561,6.6017756,9.197494,21,0.5882065,"bifurcation,bifurcation diagram","0.5769905,0.5305812",False
304,10.1016/j.nonrwa.2022.103559,5.7786117,8.864902,20,0.67688763,"epidemic model,cross diffusion","0.4495881,0.39699203",False
305,10.1016/j.nonrwa.2022.103555,11.547006,5.7115993,-1,0.4604038,"viscoelastic,viscous dissipation","0.44796234,0.4060372",True
306,10.1016/j.jpaa.2022.107057,9.712537,-0.7163171,41,0.7121786,"modules,noetherian ring","0.44251287,0.43723795",False
307,10.1016/j.jpaa.2022.107042,9.78796,-0.3034024,40,0.6527188,"dimension,hausdorff dimension","0.4299957,0.41184622",False
308,10.1016/j.jpaa.2022.107059,10.051617,0.2841742,-1,0.6271832,"cohomology,gauge invariant","0.45623735,0.42027342",True
309,10.1515/ijmr-2005-0193,9.391665,9.550837,84,0.44443312,"grain boundary,plastic deformation","0.29936254,0.27261955",False
310,10.1016/j.aej.2022.01.049,6.4992237,2.1310549,-1,0.59331644,"circulant graph,graphs","0.59875727,0.46403828",True
311,10.1016/j.aej.2022.01.021,6.0423794,5.2344165,69,0.5861229,"linear programming,multi objective","0.4472654,0.44584328",False
312,10.1016/j.aej.2021.12.068,6.380434,9.311975,21,0.71288466,"bifurcation,bifurcation diagram","0.53616834,0.52937657",False
313,10.1016/j.aej.2022.01.013,5.5412316,7.2161818,51,0.5862494,"goodness of fit,distribution","0.39041963,0.38012418",False
314,10.1016/j.aej.2022.01.055,5.5869145,9.389444,18,0.63952065,"optimal control,approximate controllability","0.34146053,0.33413273",False
315,10.1016/j.aej.2022.01.033,5.6661263,7.2262955,51,0.58218753,"log logistic,logistic regression","0.3927495,0.36611176",False
316,10.1016/j.aej.2022.01.035,5.7576118,8.857203,20,0.6762648,"epidemic model,stochastic differential","0.56699413,0.47305104",False
317,10.1016/j.aej.2022.01.029,13.039788,4.8446493,53,0.594805,"gordon equation,option pricing","0.40589312,0.40070418",False
318,10.1016/j.aej.2022.01.030,5.579113,9.384415,18,0.8436512,"fractal fractional,fractal dimension","0.5735722,0.46005917",False
319,10.1016/j.aej.2022.01.034,10.916657,8.733162,59,0.5325964,"circular cylinder,viscoelastic fluid","0.4417999,0.40877312",False
320,10.1016/j.aej.2022.01.014,10.988037,9.494425,74,0.7794042,"heat transfer,heat transport","0.51829314,0.4750421",False
321,10.1109/TPDS.2021.3139014,6.9699144,4.653113,49,0.59014297,"resource allocation,migration","0.34854078,0.3124541",False
322,10.17275/PER.22.29.9.2,2.315425,7.8152213,4,0.5411131,"confirmatory factor,factor","0.5058513,0.45257092",False
323,10.1016/j.ijcci.2022.100478,1.4163824,7.4009004,-1,0.45585644,"interact,cognitive development","0.4316851,0.41430056",True
324,10.1016/j.cam.2022.114264,9.146838,3.7224393,26,0.708282,"levy process,ornstein uhlenbeck","0.48046333,0.4388832",False
325,10.1016/j.aml.2022.108066,6.2733803,9.00948,21,0.5550971,"stochastic,stochastic volatility","0.4754561,0.4365356",False
326,10.1016/j.jmaa.2022.126199,11.847556,4.7490687,64,0.59589744,"wave solution,weak solution","0.4485917,0.4300605",False
327,10.1016/j.jmaa.2022.126201,6.3572006,9.3204155,21,0.6390782,"epidemic model,diffusion wave","0.5674664,0.42092502",False
328,10.1016/j.aml.2022.108078,11.645969,3.8961537,57,0.64813983,"nonlinear schrodinger,schrodinger equation","0.610645,0.5395627",False
329,10.1016/j.jmaa.2022.126179,10.687192,7.1342297,82,0.34074503,"temperature profile,temperature distribution","0.45985135,0.44915104",False
330,10.1016/j.cam.2022.114275,6.209834,6.426295,-1,0.5749419,"levy process,gaussian process","0.4872044,0.45827398",True
331,10.1016/j.aml.2022.108036,10.895077,8.092971,-1,0.5857804,"scaling the turbulence,hydrodynamics","0.44929925,0.4489515",True
332,10.1016/j.displa.2022.102197,8.203027,5.9310865,-1,0.48835713,"regularization parameter,regularization","0.47431588,0.47092158",True
333,10.1016/j.aml.2022.108070,12.99658,4.62436,53,0.748941,"soliton solution,kdv equation","0.6171088,0.52446425",False
334,10.1016/j.cam.2022.114258,5.5558233,6.3751636,-1,0.5501381,"stochastic volatility,volatility","0.4854144,0.40233856",True
335,10.1016/j.jmaa.2022.126203,12.677651,4.9600496,53,0.5703039,"nonlinear schrodinger,schrodinger equation","0.46563494,0.42126822",False
336,10.1016/j.aml.2022.108056,11.05277,4.7245226,-1,0.4675085,"periodic solution,bifurcation","0.47934455,0.39603978",True
337,10.1016/j.cam.2022.114226,10.410098,6.4381647,78,0.6646628,"numerical integration,numerical simulation","0.5563046,0.4643676",False
338,10.1016/j.cam.2022.114254,10.7293,5.91749,73,0.6918434,"fractional advection,fractional diffusion","0.6156002,0.5545026",False
339,10.1016/j.jmaa.2022.126206,11.954629,5.473321,65,0.6051544,"viscous dissipation,variable viscosity","0.42804164,0.4023789",False
340,10.1016/j.aml.2022.108062,6.3954916,9.260531,21,0.7811179,"hopf bifurcation,bifurcation","0.5545988,0.51208407",False
341,10.1016/j.jmaa.2022.126204,9.346999,4.2760224,25,0.62385786,"stochastic gradient,backward stochastic","0.5165342,0.4937488",False
342,10.1016/j.aml.2022.108064,12.682704,4.37245,53,0.52556205,"riccati equation,ricci curvature","0.59192204,0.504892",False
343,10.1016/j.jmaa.2022.126185,10.19041,2.0561726,36,0.66075313,"banach space,banach algebra","0.5280125,0.44371045",False
344,10.1016/j.cam.2022.114236,10.729995,5.930323,73,0.7172137,"tikhonov regularization,fractional diffusion","0.60424244,0.586055",False
345,10.1016/j.cam.2022.114235,8.048932,3.0642846,11,0.59929144,"extensive numerical,several numerical","0.48327535,0.43808782",False
346,10.1016/j.cam.2022.114262,10.624519,8.891021,-1,0.5606161,"mixed convection,galerkin method","0.39662594,0.37857074",True
347,10.1016/j.aml.2022.108040,9.432268,5.1760597,-1,0.5215147,"riccati equation,ricci soliton","0.6398963,0.52352685",True
348,10.1016/j.cam.2022.114230,8.63891,5.5448375,48,0.6913311,"tikhonov regularization,least squares","0.49069107,0.47895622",False
349,10.1016/j.cam.2022.114266,5.9523134,5.1527467,69,0.59254897,"fuzzy number,probability distribution","0.47816223,0.44936928",False
350,10.1016/j.aml.2022.108048,10.659517,7.049993,-1,0.6208654,"convection diffusion,diffusion equation","0.55119157,0.41643983",True
351,10.1016/j.aml.2022.108030,11.76106,3.9179828,57,0.5604877,"choquard equation,kirchhoff type","0.57000995,0.4658917",False
352,10.1016/j.aml.2022.108052,10.867529,4.672672,71,0.604887,"exponential stability,oscillation","0.41078824,0.3756802",False
353,10.1016/j.aml.2022.108035,10.16064,4.518605,-1,0.49509656,"spectrum,schrodinger operator","0.39891112,0.3687534",True
354,10.1016/j.cam.2022.114246,10.541109,7.4559693,82,0.5734087,"data assimilation,viscous dissipation","0.4536507,0.3904788",False
355,10.1016/j.aml.2022.108050,12.933805,4.7371006,53,0.68206966,"soliton solution,boussinesq equation","0.5654606,0.5061132",False
356,10.1016/j.aml.2022.108060,6.439743,8.817628,-1,0.4916972,"ant colony,epidemic model","0.43672863,0.38709798",True
357,10.1016/j.cam.2022.114206,11.088284,1.2782584,-1,0.5079859,"surface,symmetry","0.45518225,0.45441338",True
358,10.1016/j.upstre.2022.100072,7.314488,7.0557857,60,0.6018269,"deep learning,neural network","0.4745794,0.44157913",False
